url,out,checksum
https://researchdata.ntu.edu.sg/api/access/datafile/110500?gbrecs=true,..\data\S0005\S0005_full_SQobold_bin.wav,e561a53ccb6a66da143b86f9ca2443ac9e01a7f45f27497fe49764186bb60f379426b6a303ca709705227f656bb299193191ea0740cd9fdce735355420de07f4
https://researchdata.ntu.edu.sg/api/access/datafile/111132?gbrecs=true,..\data\S0005\S0005_full_SQobold_spl.wav,4311bba148c0d49d9d29b3ff1e86b8ea644234fa73014c7e9c7ec50b979bf47f51e856ad77a461577cc6baa3bf5a0616ec6183614cc095ac8bce3221886cec13
https://researchdata.ntu.edu.sg/api/access/datafile/111130?gbrecs=true,..\data\S0005\S0005_full_Zylia_02ch.wav,e96c9bf6f7e126eb31dd5ff204efb8132352795ec2a6db0e848b2c66cbccbe076b39c24b60f1fc38c95b84941fa985829abe1ab5d27a1ec67577b78ac0bc1a7d
Upon request,..\data\S0005\S0005_full_Zylia_19ch_part01.wav,b5ee18b62a0e7f96617df3137031662882e5e0c7bd4f4dd13e6a008e1f7c3dce8b44e8814d77a1062cd94e6b72fa7343a161d3660b033193d25e8ca43e14c1cb
Upon request,..\data\S0005\S0005_full_Zylia_19ch_part02.wav,914ece4b6662b4591310ab95dcbc90350704ea647fc3ea0cd3dbd2409188cb71beafb982a2f8d53f84b7f38ef7b4866a0febc4b974d90de683955ff0ca88cb01
https://researchdata.ntu.edu.sg/api/access/datafile/111069?gbrecs=true,..\data\S0006\S0006_1min_Insta360.mp4,eb018c24646fe6a38a09a912f2c9771cb0939e5f3de4aeed6c5466ca5bff97bc09bca3949a68e2a6a5fd3a2c862eb06e0a553afda48c327f49668cffacaa7833
https://researchdata.ntu.edu.sg/api/access/datafile/111339?gbrecs=true,..\data\S0006\S0006_1min_SQobold_all.hdf,02004fde94f0881c9c7e14bcb145115af1ab0f3c0825b4feb225c61e8b1f627f926deba15d462f348c9e87d8970d2163ca0194d05885cdfd492c2cbb8ed08104
https://researchdata.ntu.edu.sg/api/access/datafile/110288?gbrecs=true,..\data\S0006\S0006_1min_SQobold_bin.wav,8640664cb7bca214b273141444d6e40619e47bb19ec5dce3e6fe10ef0dabc6d83526d511649a3b09ca8fc1ad62ccb011ac585ceb97db996228016c92b8943dad
https://researchdata.ntu.edu.sg/api/access/datafile/110376?gbrecs=true,..\data\S0006\S0006_1min_SQobold_spl.wav,3fe02aec4e51e021ae8bf3110970b58f0ea425d0ed3e55bca5222b2b0b5aa4c9d91fd1e401535a5fb1b308191e7a2197473c794930d2a71a272a490995b70b6a
https://researchdata.ntu.edu.sg/api/access/datafile/110240?gbrecs=true,..\data\S0006\S0006_1min_Zylia_02ch.wav,bd91d814d7c5831b8ef1fcd59a213c223c6ddce2b9c9b4de5230c9d666af671f04e9fae035f84b72cb885e1b07d7960e1cf9cb7fce2bed685ae1bd6bd172ec18
https://researchdata.ntu.edu.sg/api/access/datafile/110227?gbrecs=true,..\data\S0006\S0006_1min_Zylia_19ch.wav,467f1f0f58e3eb0075ee49fb6df319cdcc5b5e1c9003800de986aedf0e5b706374ff6095b797d5116026bfc1d59be5cfb44a3aa1e8151cd5b7d50c5389ac5bd5
Upon request,..\data\S0006\S0006_full_Insta360.mp4,525b5c4f1af640232967632d55045e4eb17fbcb473664ffecd2f501b67050edbd5e6e367d58ee689daca1105d54905df912afe74a0c23fc433b7dee8ff863369
https://researchdata.ntu.edu.sg/api/access/datafile/111124?gbrecs=true,..\data\S0006\S0006_full_SQobold_all.hdf,f843268535f067a6dc4617b3bc9967cc11774e5852cd464c9bf483802bc7b5f695ac13ae6f2eae59a9a198055c83590d7693ba601f16855a42d989a744cd57dc
https://researchdata.ntu.edu.sg/api/access/datafile/110511?gbrecs=true,..\data\S0006\S0006_full_SQobold_bin.wav,2e356413d918bc51b5acd07af880d8064939a7f4a8660b906d223914b86c86cd56ce706ec249d44eb6a45721ebf73fabff797ca4fe04f3dc111d7575cf36ed4d
https://researchdata.ntu.edu.sg/api/access/datafile/111116?gbrecs=true,..\data\S0006\S0006_full_SQobold_spl.wav,97d1f2ab31756b527da9a364cc2edaa06f109969d568157d3c37dd7dc2f2c6c83ab8a68fb2486e40e584e07070f79403a781c475b5fc20b98c3b66ea51f8b75b
https://researchdata.ntu.edu.sg/api/access/datafile/111135?gbrecs=true,..\data\S0006\S0006_full_Zylia_02ch.wav,d9ae9bc00893340538e10905d64dc1b5d64d776f21041ae507430cc94f39a90aa72513e8220cae674e3c0454696089c24a2d39be5490b2de8828f0ff3d616a5b
